Time,Theta_deg,Theta_dot,Sin_theta,Cos_theta,Control
0,40,0,0.642787609686539,0.766044443118978,0
0.01,37.0842827494865,-0.121620424091816,0.602989196777344,0.797749400138855,1.58858421538423
0.02,36.7657460823849,-0.135706156492233,0.598544776439667,0.801089346408844,1.79863182422018
0.03,36.3299440685947,-0.16018058359623,0.592434287071228,0.805618762969971,0.850817063967811
0.04,35.7800048906875,-0.188223987817764,0.584674596786499,0.811267912387848,-0.681767149630979
0.05,35.1278812375966,-0.211404919624329,0.575403332710266,0.81786984205246,-1.90301090818563
0.06,34.3967228923438,-0.222588017582893,0.564919829368591,0.825145840644836,0.44320033007212
0.07,33.6278133703406,-0.225834786891937,0.55379581451416,0.832652509212494,1.20542926361684
0.08,32.8279383228368,-0.230005040764809,0.542118012905121,0.840302348136902,-3.38845168647611
0.09,31.9593292887409,-0.224575579166412,0.529317140579224,0.848424017429352,1.05725708947912
0.1,31.0724759278027,-0.212234884500504,0.516121923923492,0.856515109539032,3.59480890220503
0.11,30.1858296431989,-0.213669121265411,0.502806186676025,0.864399194717407,-1.51056172344529
0.12,29.3957178508342,-0.202924340963364,0.490838646888733,0.871250510215759,1.37530643340512
0.13,28.5724928604129,-0.190071687102318,0.478270292282104,0.878212690353394,0.72356500567149
0.14,27.7150364117233,-0.188578426837921,0.465074390172958,0.885271608829498,-2.87749324709723
0.15,26.7966572049994,-0.187357768416405,0.450825482606888,0.892612159252167,-2.00369393266842
0.16,25.8679970977181,-0.177403658628464,0.436299264431,0.89980161190033,0.772263175276678
0.17,24.9983419827471,-0.146475791931152,0.422592043876648,0.906320035457611,0.460776110536672
0.18,24.1487911388662,-0.115956693887711,0.409107655286789,0.912486135959625,-0.390621318669651
0.19,23.2522256035159,-0.118674159049988,0.394779562950134,0.918775916099548,0.730771952649608
0.2,22.4194484068335,-0.0907826796174049,0.381384193897247,0.924416661262512,-0.559710822182833
0.21,21.6119263398322,-0.0503960363566875,0.3683180809021,0.929699838161469,0.173338572602762
0.22,20.7715055685926,-0.0477715618908405,0.354642003774643,0.935002148151398,0.0876319399335183
0.23,19.970371729016,-0.0261510144919157,0.341534167528152,0.939869344234467,-0.358559723572935
0.24,19.1707002111906,-0.0107833975926042,0.328383654356003,0.94454437494278,0.0395810945304661
0.25,18.3613163435697,-0.0185781084001064,0.31500831246376,0.949088871479034,0.076305880993803
0.26,17.5860604669874,-0.0186293628066778,0.302137970924377,0.953264176845551,-2.06171276239022
0.27,16.8405770645059,0.00525484979152679,0.289709687232971,0.957114517688751,-0.0811232923650792
0.28,16.1234648774298,0.029139319434762,0.277708113193512,0.96066552400589,0.742235121687286
0.29,15.4321064338482,0.0419886261224747,0.266096323728561,0.963946461677551,0.272822445257237
0.3,14.7751371378371,0.0563356913626194,0.255026191473007,0.966934144496918,-0.0335407717797562
0.31,14.1201352218149,0.058552835136652,0.243955835700035,0.96978634595871,0.692078822959363
0.32,13.4893180036801,0.0613870434463024,0.233264073729515,0.972413420677185,-0.199509804409458
0.33,12.8717105167869,0.0611176528036594,0.222768813371658,0.974871337413788,0.658468305079603
0.34,12.2717676318579,0.056085679680109,0.212548926472664,0.977150440216064,0.626587752485732
0.35,11.6912151530332,0.0498345568776131,0.202637165784836,0.979253947734833,-0.480815975983347
0.36,11.1198726843196,0.0443434901535511,0.192862302064896,0.981225788593292,-0.103178335977524
0.37,10.554944393488,0.0298000574111938,0.183178350329399,0.983079731464386,0.976197996650424
0.38,10.0309091709216,0.0266073513776064,0.174179419875145,0.984713912010193,0.957288815472701
0.39,9.52351644387879,0.0221501141786575,0.165452405810356,0.986217796802521,-0.116439535355542
0.4,9.0109168140027,0.0128354048356414,0.156622648239136,0.987658500671387,0.454448579551757
0.41,8.50993418454748,0.00274788704700768,0.147980883717537,0.988990187644958,0.863364799472169
0.42,8.03235008409211,-0.0047138431109488,0.139732196927071,0.99018931388855,-0.321352562774101
0.43,7.54920021227092,-0.0167496800422668,0.131377503275871,0.991332411766052,-0.215376479079903
0.44,7.08769422349007,-0.0189552921801805,0.123388342559338,0.992358446121216,-0.215664128957891
0.45,6.64487148563778,-0.0180202629417181,0.115715079009533,0.993282437324524,0.59977650757792
0.46,6.22173563078092,-0.0229890402406454,0.108376488089561,0.994109928607941,-0.259486611662203
0.47,5.81462361692196,-0.0251365266740322,0.101310215890408,0.994854867458344,0.0684743141775452
0.48,5.43785368210945,-0.0196831822395325,0.0947660356760025,0.995499610900879,-0.0963101682999337
0.49,5.07509773963194,-0.0147039964795113,0.0884613841772079,0.996079623699188,0.0592514878094239
0.5,4.72186067345738,-0.0156996008008718,0.0823187604546547,0.996606051921844,-0.182814884503276
0.51,4.39117999746391,-0.0124743841588497,0.0765655413269997,0.997064530849457,-0.0468397225798405
0.52,4.08337961643237,-0.00655411928892136,0.0712081044912338,0.997461497783661,0.0932743084557233
0.53,3.78439328131874,-0.00793278310447931,0.0660021081566811,0.997819483280182,-0.0957102750894279
0.54,3.50448520589821,-0.00829483196139336,0.061126671731472,0.998129963874817,-0.0353323303118783
0.55,3.24047525665585,-0.00833516102284193,0.056526817381382,0.9984011054039,-0.173749654372838
0.56,2.99638839387821,-0.0036207742523402,0.0522730089724064,0.998632848262787,-0.0575441464930838
0.57,2.75984298180101,-0.00375648378394544,0.048149723559618,0.998840153217316,0.0290881162596661
0.58,2.54159666511968,-0.00215068692341447,0.0443446859717369,0.999016344547272,-0.0809077040203214
0.59,2.33181748463139,-0.00200425181537867,0.040686659514904,0.99917197227478,-0.0290407264320473
0.6,2.13444215542834,-0.00115087395533919,0.0372444279491901,0.999306201934814,0.0151303534718539
0.61,1.94674641742011,-0.00205093971453607,0.0339705981314182,0.99942284822464,0.0700557714465494
0.62,1.7703943310802,-0.00277543440461159,0.0308942925184965,0.999522626399994,-0.0494290498095903
0.63,1.60189459543873,-0.00324254739098251,0.0279546938836575,0.999609231948853,0.00121024278994822
0.64,1.44064550734304,-0.00482682837173343,0.0251413583755493,0.999683916568756,0.0386492245130521
0.65,1.28843627859651,-0.00622066762298346,0.0224855598062277,0.999747157096863,-0.0370593476401404
0.66,1.14161033706989,-0.00842173118144274,0.0199235398322344,0.999801456928253,-0.0213886228382029
0.67,1.00175685467128,-0.00977085996419191,0.017483064904809,0.999847173690796,-0.00283103715407577
0.68,0.869574563942479,-0.010596027597785,0.0151763567700982,0.999884843826294,-0.0112970346522252
0.69,0.741836720798068,-0.0120857022702694,0.0129471309483051,0.999916136264801,-0.00250856937275232
0.7,0.620594419627413,-0.0132231498137116,0.0108312042430043,0.999941349029541,-0.00428491235648488
