Time,Theta_deg,Theta_dot,Sin_theta,Cos_theta,Control
0,10,0,0.17364817766693,0.984807753012208,0.163174265125339
0.01,7.12279249942428,-0.00128971389494836,0.123996213078499,0.992282629013062,0.968292163827044
0.02,7.01367598102512,-0.00367648107931018,0.1221062541008,0.992517054080963,0.325457066044394
0.03,6.81290750723454,-0.00864714197814465,0.118627659976482,0.992938816547394,-0.484449378220749
0.04,6.54094502750019,-0.0116559788584709,0.113913215696812,0.993490695953369,-0.203108875202858
0.05,6.22852066036464,-0.0111368512734771,0.108494207262993,0.994097054004669,-1.02038454280993
0.06,5.8834682210512,-0.00615401985123754,0.102505527436733,0.994732439517975,1.90091924134779
0.07,5.54770167476902,-0.00419820006936789,0.0966744348406792,0.995316028594971,-0.0141875520233089
0.08,5.18209338311673,-0.00938673503696918,0.0903213322162628,0.995912671089172,-0.889882578550444
0.09,4.79173506835286,-0.0121085774153471,0.0835340917110443,0.996504843235016,0.0885726738373357
0.1,4.40059485496478,-0.0121973035857081,0.076729379594326,0.997051954269409,-0.233812200981576
0.11,4.00416132366418,-0.0114580923691392,0.0698289275169373,0.997559010982513,-0.138006275643306
0.12,3.7794763558086,-0.00230740499682724,0.0659164786338806,0.997825145721436,0.382500141285957
0.13,3.54076257299916,0.000860750791616738,0.0617586374282837,0.998091101646423,0.312589862361437
0.14,3.29245307042915,-0.00336186098866165,0.0574325248599052,0.998349368572235,-0.455386631077693
0.15,3.04279508452938,-0.00548785179853439,0.0530818365514278,0.998590230941772,-0.0303799499037966
0.16,2.7954889606673,-0.0103732300922275,0.0487711317837238,0.998809993267059,-0.162206697726692
0.17,2.58317869675808,0.00151742913294584,0.0450697019696236,0.998983860015869,-0.102624300719875
0.18,2.3621480918835,0.00149871164467186,0.0412155836820602,0.999150276184082,-0.210335520850116
0.19,2.14871033814995,-0.00209360849112272,0.0374932810664177,0.999296903610229,0.0022481834800693
0.2,1.96318470054576,0.000672289286740124,0.0342573337256908,0.999413073062897,0.08017879347498
0.21,1.78985780677588,0.000497072120197117,0.0312338303774595,0.999512076377869,-0.225779221258525
0.22,1.62928341174392,0.000774278421886265,0.0284325256943703,0.999595642089844,0.268840091316263
0.23,1.47934695424378,0.00291371601633728,0.0258166063576937,0.999666690826416,0.105948284362937
0.24,1.33185012094571,0.00240915850736201,0.0232430770993233,0.999729871749878,0.0233029767388558
0.25,1.18247311761775,-0.00299278250895441,0.0206365827471018,0.999786972999573,0.00929289356594712
0.26,1.04401589264703,-0.00562661467120051,0.0182205066084862,0.999834001064301,-0.048003751920996
0.27,0.910830328267454,-0.00863171461969614,0.0158963184803724,0.999873638153076,0.0466678416089687
0.28,0.78160817586662,-0.0111542381346226,0.0136412130668759,0.999906957149506,-0.0517580522601131
0.29,0.656923054633743,-0.0139707569032907,0.0114652188494802,0.999934256076813,0.0149249621600937
0.3,0.541667211390222,-0.0151474624872208,0.0094537353143096,0.999955296516418,0.0181132696096994
0.31,0.431178729162424,-0.0160296577960253,0.00752541748806834,0.999971687793732,-0.0230695265092773
0.32,0.321509361026618,-0.0185371432453394,0.0056113675236702,0.999984264373779,-0.0314921035346068
0.33,0.220948126121654,-0.0179619062691927,0.00385626289062202,0.999992609024048,-0.0157985594718588
0.34,0.121756498725752,-0.0184156335890293,0.00212505017407238,0.999997735023499,-0.00912690932364753
0.35,0.0260917007972437,-0.0192626900970936,0.000455386063549668,0.99999988079071,-0.621215068104148
0.36,-0.0681195809629453,-0.0181560441851616,-0.00118891068268567,0.999999284744263,0.416395613065364
0.37,-0.149329822344879,-0.0167938526719809,-0.00260629411786795,0.999996602535248,-0.363720349629598
0.38,-0.2283892003388,-0.0156243667006493,-0.00398613279685378,0.9999920129776,-0.0562618874547846
0.39,-0.301926949141526,-0.0142320618033409,-0.00526959495618939,0.999986112117767,0.779603632291382
0.4,-0.36357790156676,-0.0152737721800804,-0.00634558917954564,0.999979913234711,-0.23005184782941
0.41,-0.430816019020048,-0.0186453126370907,-0.00751908682286739,0.999971687793732,-0.693849990867857
0.42,-0.502161902386346,-0.0192781034857035,-0.00876426603645086,0.99996155500412,-0.304314114310299
0.43,-0.566196086414579,-0.0165509432554245,-0.0098818251863122,0.999951183795929,0.801014248111189
0.44,-0.615919568291689,-0.0156386848539114,-0.0107496175915003,0.999942243099213,-0.206227441124984
0.45,-0.668818226520952,-0.0173731092363596,-0.0116728143766522,0.999931812286377,-0.305750393227329
0.46,-0.728602563966426,-0.021057553589344,-0.0127161713317037,0.999919176101685,-0.525604155230039
0.47,-0.774971306122499,-0.0162163451313972,-0.0135253882035613,0.99990850687027,-0.116905289683856
0.48,-0.82352409443416,-0.0145037518814206,-0.0143727120012045,0.999896705150604,0.984429188860303
0.49,-0.855282963835358,-0.0143777811899781,-0.0149269504472613,0.99988865852356,-0.280508020879895
0.5,-0.88607610166203,-0.0131410621106625,-0.0154643291607499,0.999880433082581,-0.480697445291356
0.51,-0.933080851976838,-0.0158791374415159,-0.0162846129387617,0.999867379665375,0.343521631505588
0.52,-0.976076259792839,-0.0200512390583754,-0.0170349199324846,0.999854862689972,0.575219637411974
0.53,-1.00942212414588,-0.0245365370064974,-0.0176168289035559,0.99984484910965,0.302367257494897
0.54,-1.0349202319878,-0.0258824843913317,-0.0180617831647396,0.99983686208725,-0.374377156526309
0.55,-1.08252919274678,-0.0326695702970028,-0.0188925750553608,0.999821543693542,-0.799906205628605
0.56,-1.13435241597151,-0.0347830802202225,-0.0197968911379576,0.999804019927979,-0.275023254015574
0.57,-1.1793197499428,-0.0335653498768806,-0.0205815602093935,0.999788224697113,-0.41772644420052
0.58,-1.21412449703275,-0.0278979949653149,-0.021188884973526,0.999775528907776,-0.565974613081125
0.59,-1.23117400379655,-0.0144866090267897,-0.0214863866567612,0.999769151210785,-1.04747802260671
0.6,-1.26030574227607,-0.00553576648235321,-0.021994711831212,0.999758124351501,0.090176763080977
0.61,-1.27375571451839,0.00352213555015624,-0.0222293995320797,0.999752879142761,0.494770331766181
0.62,-1.26416040854799,0.0124817965552211,-0.0220619719475508,0.999756634235382,-0.304335127866604
0.63,-1.2546668279873,0.0184589233249426,-0.0218963176012039,0.999760270118713,-0.195912467517293
0.64,-1.24834942154095,0.0218114126473665,-0.0217860825359821,0.99976259469986,0.518162187486085
0.65,-1.24447458958936,0.0188403837382793,-0.0217184703797102,0.999764084815979,-0.160741890968151
0.66,-1.24751954983441,0.011734020896256,-0.0217716041952372,0.999763011932373,-0.549938634590103
0.67,-1.24761234336485,0.00965223740786314,-0.0217732228338718,0.999762952327728,-0.495291827087708
0.68,-1.24869433862565,0.00967711396515369,-0.0217921026051044,0.999762535095215,-0.208262145947411
0.69,-1.24702222822139,0.0105489725247025,-0.0217629261314869,0.999763190746307,0.846658693725658
0.7,-1.24311826848747,0.00588881317526102,-0.0216948054730892,0.999764680862427,-0.265672614028665
0.71,-1.23470739767565,0.0046462188474834,-0.0215480420738459,0.9997678399086,-0.559739671423372
0.72,-1.23094954648106,0.00683843856677413,-0.0214824695140123,0.99976921081543,-0.241221462774572
0.73,-1.2381838891449,0.00626435270532966,-0.0216087028384209,0.99976646900177,-0.0702870344576959
0.74,-1.24174897194031,0.00691076973453164,-0.0216709114611149,0.999765157699585,-0.155491281080521
0.75,-1.2368283891707,0.0111347315832973,-0.0215850509703159,0.999767005443573,-0.259059676515934
0.76,-1.23968631058846,0.0114589799195528,-0.0216349195688963,0.999765932559967,0.52578110756435
0.77,-1.23857753448856,0.00824358593672514,-0.0216155722737312,0.99976634979248,-0.493928125775959
0.78,-1.24337544874213,0.00461034569889307,-0.0216992925852537,0.999764561653137,-0.272748506633983
0.79,-1.24560580443524,0.0045457212254405,-0.0217382106930017,0.99976372718811,-0.480485241528421
0.8,-1.23749443937663,0.0116565674543381,-0.021596672013402,0.999766707420349,-0.597068420327701
0.81,-1.24150125501497,0.0143807101994753,-0.0216665882617235,0.99976521730423,0.166751612255127
0.82,-1.23898683137854,0.0160113535821438,-0.0216227136552334,0.999766170978546,-0.166527049577389
0.83,-1.23163984993304,0.0179018843919039,-0.0214945152401924,0.999768972396851,-0.137392252169093
0.84,-1.22139728376405,0.0198935512453318,-0.0213157907128334,0.999772846698761,-0.0533348129656539
0.85,-1.21191526754323,0.0203397981822491,-0.0211503356695175,0.999776363372803,0.193249437999899
0.86,-1.2038381166571,0.0184174962341785,-0.0210093930363655,0.999779284000397,0.0709930262267013
0.87,-1.18965190389086,0.0188251882791519,-0.020761851221323,0.999784469604492,-0.10228812707311
0.88,-1.19186184413295,0.0127009842544794,-0.0208004117012024,0.999783575534821,0.045618662131181
0.89,-1.19156081194532,0.0082881236448884,-0.0207951590418816,0.99978369474411,0.00944005409758331
0.9,-1.19602337248183,0.00264543970115483,-0.0208730287849903,0.999782085418701,-0.109458535568203
0.91,-1.20661476863732,-0.00307621690444648,-0.0210578441619873,0.999778270721436,-0.461998036774256
0.92,-1.21267030243862,-0.00257338141091168,-0.021163510158658,0.999776065349579,-0.309419983465316
0.93,-1.22270978415923,-0.0019104330567643,-0.0213386919349432,0.999772310256958,-0.132289548421203
0.94,-1.22961186515381,-0.000119551288662478,-0.0214591287076473,0.999769747257233,-0.163120908379269
0.95,-1.23439758289983,0.00213133753277361,-0.0215426348149776,0.999767899513245,0.00149927173965862
0.96,-1.23454969961302,0.00502010947093368,-0.0215452890843153,0.9997678399086,0.101946879186808
0.97,-1.23533023551139,0.00554252974689007,-0.0215589087456465,0.999767541885376,-0.0207780661156495
0.98,-1.24067978031916,0.00380453863181174,-0.0216522552073002,0.999765574932098,0.064019212876735
0.99,-1.24398711654348,0.00221170880831778,-0.0217099655419588,0.999764323234558,0.0388181760108521
1,-1.24934996535447,-0.000373731920262799,-0.021803542971611,0.999762296676636,-0.0304884827068867
1.01,-1.25772079281595,-0.00377273210324347,-0.0219496060162783,0.999759078025818,0.0181060783792686
1.02,-1.27026855197796,-0.00884055439382792,-0.0221685525029898,0.999754250049591,-0.0466997337507688
1.03,-1.28292980365537,-0.0125722438097,-0.0223894789814949,0.999749362468719,-0.00429353484366391
1.04,-1.2948446013751,-0.0149813322350383,-0.0225973781198263,0.999744653701782,-0.0109402510491853
1.05,-1.30905339178273,-0.0174831133335829,-0.0228453036397696,0.999738991260529,-1.3085693290452
1.06,-1.33118115919103,-0.0149592999368906,-0.023231403902173,0.999730110168457,0.871203845415192
1.07,-1.33610093302602,-0.0108008692041039,-0.0233172476291656,0.999728143215179,-0.102656659905422
1.08,-1.3452900297967,-0.0109216803684831,-0.0234775822609663,0.999724328517914,-0.540104571396657
1.09,-1.35736849057897,-0.00943918246775866,-0.0236883331090212,0.999719381332397,-0.122723220403011
1.1,-1.36622262775039,-0.00671999156475067,-0.0238428227603436,0.999715685844421,-0.913420418262154
1.11,-1.37773119339305,-0.00209252932108939,-0.0240436270833015,0.999710857868195,0.717054066855913
1.12,-1.37319369573616,0.00231945770792663,-0.0239644572138786,0.999712824821472,0.360869661505173
1.13,-1.36759839891258,0.00129478599410504,-0.0238668285310268,0.999715149402618,-0.890488687712944
1.14,-1.37190637173309,0.000869536190293729,-0.0239419955760241,0.999713361263275,-0.383105197477573
1.15,-1.37372737169196,0.00378969241864979,-0.0239737685769796,0.999712586402893,-1.17232205132948
1.16,-1.39059579150448,0.00378498737700284,-0.0242680925875902,0.999705493450165,0.647445053150918
1.17,-1.36248420436533,0.016652500256896,-0.0237775947898626,0.99971729516983,0.535486228294792
1.18,-1.34465299601634,0.0169715080410242,-0.0234664678573608,0.999724626541138,0.861868523031753
1.19,-1.33203187097526,0.00880747567862272,-0.0232462473213673,0.999729752540588,0.121076028563358
1.2,-1.32661480407821,-0.000635639997199178,-0.0231517273932695,0.999731957912445,-0.173312514716074
1.21,-1.34202158786698,-0.0136378090828657,-0.0234205536544323,0.999725699424744,-0.852114913743363
1.22,-1.34854356135177,-0.0128247356042266,-0.0235343519598246,0.999723017215729,-0.712175466234537
1.23,-1.36149319292841,-0.00895959790796041,-0.0237603019922972,0.999717652797699,-0.160931277155691
1.24,-1.37964608141629,-0.00902709737420082,-0.0240770392119884,0.999710083007812,-0.0258746712244804
1.25,-1.38264773919561,-0.00577853014692664,-0.0241294130682945,0.999708831310272,-0.586454393999765
1.26,-1.39496743410437,-0.00625799829140306,-0.0243443697690964,0.999703645706177,-0.148618174255231
1.27,-1.37863367509106,0.00440125679597259,-0.0240593757480383,0.999710559844971,-0.0300005254631133
1.28,-1.36623289538716,0.0117299128323793,-0.023843003436923,0.999715745449066,0.146196245447026
1.29,-1.34926957651152,0.0178869944065809,-0.0235470198094845,0.999722719192505,-0.0375907121480268
1.3,-1.34210683511745,0.0175019539892673,-0.0234220419079065,0.999725699424744,-0.00259880541058132
1.31,-1.33732200070297,0.0147892385721207,-0.0233385525643826,0.999727606773376,-0.158254810600399
1.32,-1.33869254478359,0.00867047160863876,-0.0233624670654535,0.999727070331573,-0.0883258392817272
1.33,-1.3383647323075,0.00426559336483479,-0.0233567468822002,0.999727189540863,0.0785775571014539
1.34,-1.33177087546019,0.00266071944497526,-0.0232416950166225,0.999729931354523,-0.0761460125769931
1.35,-1.32612687270892,0.00112247455399483,-0.0231432132422924,0.999732136726379,-0.160839108955902
1.36,-1.33053206967254,-0.00316865486092865,-0.0232200790196657,0.999730408191681,-0.0348096749063802
1.37,-1.32899991305213,-0.00428328895941377,-0.0231933444738388,0.999731004238129,-0.681221734896497
1.38,-1.33445728260685,-0.00313501735217869,-0.0232885666191578,0.999728739261627,-0.804690651509945
1.39,-1.33946838533777,0.00289134844206274,-0.0233760047703981,0.99972677230835,0.0352860888188646
1.4,-1.33776640126447,0.00902517419308424,-0.0233463067561388,0.999727427959442,0.427848246165414
1.41,-1.32744697878781,0.0121220322325826,-0.0231662485748529,0.999731659889221,-0.896013227695388
1.42,-1.32618470038073,0.0137988002970815,-0.0231442227959633,0.999732136726379,0.310891198619068
1.43,-1.31448126278621,0.0164377707988024,-0.0229400135576725,0.999736845493317,-0.972346620241168
1.44,-1.30659807806332,0.020318228751421,-0.0228024609386921,0.999739944934845,-0.181831112544159
1.45,-1.2941374714692,0.0253361593931913,-0.0225850399583578,0.999744951725006,0.643031999199605
1.46,-1.27316901329443,0.0266807582229376,-0.0222191624343395,0.99975311756134,0.632244562504298
1.47,-1.25025818453296,0.0228573121130466,-0.0218193903565407,0.999761939048767,0.209862462956433
1.48,-1.24404341976977,0.0117553677409887,-0.0217109471559525,0.999764263629913,-0.562882083801451
1.49,-1.2514579403645,0.00167134602088481,-0.0218403246253729,0.999761462211609,0.469154459921825
1.5,-1.24802526813745,-0.002435082802549,-0.0217804275453091,0.999762773513794,-0.111309125056581
1.51,-1.24907152014775,-0.00545264314860106,-0.0217986833304167,0.999762356281281,-1.02022169782585
1.52,-1.2763349778283,-0.0118104396387935,-0.0222744047641754,0.9997518658638,-0.357784296255547
1.53,-1.28285981176681,-0.00598923303186893,-0.022388257086277,0.999749362468719,-0.305304395650193
1.54,-1.29978806156734,-0.00590532179921865,-0.0226836353540421,0.999742686748505,0.252992585307022
1.55,-1.29877701811096,-0.00188574381172657,-0.0226659942418337,0.999743103981018,-0.526019075806825
1.56,-1.29329177503113,0.00538153434172273,-0.0225702840834856,0.999745309352875,-0.03065817280717
1.57,-1.2866927122362,0.011933577246964,-0.0224551372230053,0.9997478723526,0.0103830929384955
1.58,-1.28370070669972,0.0142741911113262,-0.0224029291421175,0.999749004840851,-0.210983780784424
1.59,-1.28805077358693,0.0118534425273538,-0.0224788337945938,0.999747335910797,0.137802032896327
1.6,-1.27525941488937,0.0146868284791708,-0.0222556386142969,0.999752342700958,-0.183153409905086
1.61,-1.27264451548979,0.0129479812458158,-0.0222100112587214,0.999753355979919,0.163599842976114
1.62,-1.27859464354237,0.00593336392194033,-0.0223138332366943,0.999750971794128,0.0415763648082649
1.63,-1.27550368568088,0.00220254226587713,-0.0222599003463984,0.999752223491669,0.0214201970787667
1.64,-1.27653286685165,-0.00188742892351002,-0.0222778581082821,0.999751806259155,0.0768938860765016
1.65,-1.27348039541848,-0.0033742287196219,-0.0222245957702398,0.999752998352051,-0.0619146518465151
1.66,-1.28503553871639,-0.00944645795971155,-0.0224262215197086,0.999748528003693,0.0163120063003161
1.67,-1.29397639236672,-0.012123903259635,-0.0225822292268276,0.999745011329651,-0.0378350400817903
1.68,-1.30649386688584,-0.014491144567728,-0.0228006429970264,0.99974000453949,0.000512348435750433
1.69,-1.32329312314615,-0.0177880749106407,-0.0230937693268061,0.999733328819275,1.17515378886933e-36
1.7,-1.33610498734812,-0.0188359916210175,-0.0233173184096813,0.999728143215179,0
1.71,-1.35535952578615,-0.0217121839523315,-0.0236532799899578,0.999720215797424,0
1.72,-1.37110601789501,-0.0224255323410034,-0.0239280313253403,0.999713718891144,0
1.73,-1.38792194553337,-0.0238019973039627,-0.0242214389145374,0.999706625938416,0
1.74,-1.40561011295687,-0.0251855552196503,-0.0245300643146038,0.999699115753174,0
1.75,-1.42293532292769,-0.0261593963950872,-0.0248323529958725,0.999691605567932,0
1.76,-1.44295390164273,-0.0278648771345615,-0.0251816362142563,0.99968296289444,0
