Time,Theta_deg,Theta_dot,Sin_theta,Cos_theta,Control
0,70,0,0.939692620785908,0.342020143325669,0
0.01,55.4781399038953,-0.384192526340485,0.823909997940063,0.566720604896545,0
0.02,54.5452421375455,-0.397654116153717,0.81457382440567,0.580059945583344,0
0.03,53.4942501844897,-0.426657199859619,0.80379718542099,0.594903469085693,0
0.04,52.3696634771527,-0.461455106735229,0.791966497898102,0.610564589500427,0
0.05,51.1761816261902,-0.498270928859711,0.779077410697937,0.626927733421326,0
0.06,49.9255334522881,-0.533475756645203,0.76520836353302,0.643782675266266,0
0.07,48.6296564830038,-0.563944160938263,0.750453293323517,0.660923540592194,0
0.08,47.3031160427829,-0.587729096412659,0.734951496124268,0.678119719028473,0
0.09,45.9645119754225,-0.605588912963867,0.718909382820129,0.695103764533997,0
0.1,44.6313557502361,-0.622797966003418,0.7025426030159,0.711641669273376,0
0.11,43.3016792432972,-0.64820408821106,0.685839653015137,0.72775262594223,0
0.12,42.2324944124535,-0.654005289077759,0.672140598297119,0.740423500537872,0
0.13,41.1286072878111,-0.657155692577362,0.657751381397247,0.753235042095184,0
0.14,40.0021102267793,-0.656440436840057,0.642815828323364,0.766020774841309,0
0.15,38.8611449356092,-0.651735126972198,0.627435147762299,0.778668820858002,0
0.16,37.7118047652776,-0.643288254737854,0.611690044403076,0.791097521781921,0
0.17,36.5583363603721,-0.631534576416016,0.595640957355499,0.803250849246979,0
0.18,35.4035753703697,-0.616945564746857,0.579332053661346,0.815091669559479,0
0.19,34.2492744561103,-0.599917948246002,0.56279444694519,0.826596856117249,0
0.2,33.0969006896918,-0.580679297447205,0.546056628227234,0.837748229503632,7.49046960959943e-38
0.21,31.9485217955785,-0.559211134910583,0.529157102108002,0.848523855209351,-1.25993928583121
0.22,30.7999299800976,-0.53148478269577,0.512041807174683,0.858960509300232,-6.66232756972849
0.23,29.6269572552323,-0.480239808559418,0.494350880384445,0.869262397289276,4.30771916867774
0.24,28.5385439003957,-0.428813427686691,0.477749854326248,0.878495931625366,-6.20414654232569
0.25,27.4405355619806,-0.37198206782341,0.460827767848969,0.887489557266235,3.1673810614574
0.26,26.4013482695273,-0.314388185739517,0.444656252861023,0.895701289176941,-5.86514100284825
0.27,25.3719480225599,-0.252517402172089,0.428492814302444,0.903545200824738,2.13373628811115
0.28,24.4047364542327,-0.190578609704971,0.413179725408554,0.910649538040161,1.87558778339724
0.29,23.4942408208384,-0.148999661207199,0.398656904697418,0.917100191116333,1.0894203665287
0.3,22.5967345122941,-0.122909031808376,0.384242713451385,0.923232138156891,-0.653661317695706
0.31,21.699332626437,-0.103130050003529,0.369735956192017,0.92913693189621,1.06685793460194
0.32,20.8159900948189,-0.0974167436361313,0.355367839336395,0.934726536273956,-0.228063464679425
0.33,19.8926829348676,-0.128845542669296,0.340259462594986,0.9403315782547,-1.27166863059083
0.34,19.0778746294471,-0.0800749883055687,0.326852977275848,0.945075213909149,0.460208789244937
0.35,18.1923054431667,-0.104092605412006,0.312207341194153,0.950013995170593,-0.176583095390853
0.36,17.4102548542355,-0.0644184723496437,0.29921156167984,0.954186737537384,0.141470493619728
0.37,16.5666320968875,-0.087413877248764,0.285130202770233,0.958488762378693,0.603231457150871
0.38,15.8167584372321,-0.0587226152420044,0.27256166934967,0.962138295173645,-0.822442105004303
0.39,15.0626136154645,-0.0363579280674458,0.25987446308136,0.965642392635345,0.688774231086416
0.4,14.3307694458242,-0.0219687912613153,0.247519373893738,0.968882977962494,2.02880782542241
0.41,13.6219431011178,-0.0279731601476669,0.235514342784882,0.971870899200439,0.257062779245962
0.42,12.9284772204593,-0.0292201042175293,0.223734572529793,0.974650144577026,0.0994368928844295
0.43,12.2372371256807,-0.0385465361177921,0.211959972977638,0.977278292179108,0.0581536741586737
0.44,11.5682408317546,-0.0506152845919132,0.200534909963608,0.979686558246613,-0.157260644488372
0.45,10.9218676700602,-0.0492063090205193,0.189470201730728,0.981886446475983,0.00773296578442115
0.46,10.3038572515804,-0.0490173324942589,0.178868442773819,0.983872950077057,-0.192118557420314
0.47,9.70349145548641,-0.0452840030193329,0.168549448251724,0.985693216323853,0.488878220412859
0.48,9.14643139620621,-0.0385863035917282,0.158958196640015,0.987285315990448,0.755494651044612
0.49,8.59925175207215,-0.0443485118448734,0.149522438645363,0.988758385181427,-0.156442827004166
0.5,8.07353395409363,-0.0420176014304161,0.140443906188011,0.990088641643524,-1.17432655149836
0.51,7.5665445878105,-0.0279472265392542,0.131677597761154,0.991292655467987,0.133429699333255
0.52,7.0843897934654,-0.0214252788573503,0.123331107199192,0.992365539073944,0.691862747650597
0.53,6.63714662821113,-0.0180799122899771,0.115581162273884,0.993298053741455,0.183603583246835
0.54,6.21206168848094,-0.0178828407078981,0.108208633959293,0.994128167629242,0.0917180528924195
0.55,5.80655674623687,-0.0196650754660368,0.101170144975185,0.994869112968445,0.115375934361824
0.56,5.42115217531655,-0.0208092387765646,0.0944758430123329,0.995527148246765,-0.76068475975853
0.57,5.04512917229751,-0.0206244960427284,0.0879403725266457,0.996125757694244,0.0194304103359494
0.58,4.70105105528577,-0.0139302155002952,0.0819567888975143,0.996635854244232,0.359542266905418
0.59,4.38105866068276,-0.00787179265171289,0.0763894096016884,0.997078061103821,-0.270424692300517
0.6,4.0679046951531,-0.00804817862808704,0.0709386989474297,0.997480690479279,0.000771668694360313
0.61,3.76635846455584,-0.0127797024324536,0.0656880214810371,0.997840166091919,0.554184903396053
0.62,3.49612769632557,-0.0116363875567913,0.0609810799360275,0.998138904571533,-0.794500025138345
0.63,3.23183681312866,-0.0076851062476635,0.0563762858510017,0.998409569263458,0.0738895383958025
0.64,2.98213844732088,-0.00495411548763514,0.0520246401429176,0.998645842075348,-0.859611278117794
0.65,2.74112671415322,-0.000651313341222703,0.0478234365582466,0.998855769634247,0.982211504174945
0.66,2.53161187761265,0.00288606877438724,0.0441705882549286,0.999024033546448,-0.0654636266699042
0.67,2.32081682717076,-0.00236795214004815,0.0404948182404041,0.999179720878601,-0.605681550545029
0.68,2.12283374158731,-0.00129751209169626,0.037041962146759,0.999313712120056,0.723857978522614
0.69,1.94661105638777,0.000636865268461406,0.033968236297369,0.999422907829285,-0.47330473996896
0.7,1.76335178839193,-0.00262835342437029,0.0307714361697435,0.99952644109726,0.924883814226035
0.71,1.60140124531528,-0.00554704898968339,0.0279460866004229,0.999609470367432,-0.759437712896032
0.72,1.43963819860695,-0.00614522816613317,0.0251237824559212,0.99968433380127,-0.886224566541631
0.73,1.26905609908254,-0.00879890937358141,0.0221473965793848,0.999754726886749,0.187270553074458
0.74,1.12780257966386,-0.00363684422336519,0.0196825973689556,0.99980628490448,0.480653569522237
0.75,0.991510933312322,-0.00661835912615061,0.0173042677342892,0.999850332736969,-0.0380968448594344
0.76,0.876554324879345,-0.00163988722488284,0.0152981616556644,0.999882936477661,-0.786323687175153
0.77,0.747102759603586,-0.00156736304052174,0.0130390329286456,0.999914944171906,-0.0833284280028597
0.78,0.626782307585564,-0.00162523170001805,0.0109391966834664,0.999940156936646,-0.610025408981851
0.79,0.526271403264304,0.00719953188672662,0.00918503943830729,0.999957799911499,0.49926503920227
0.8,0.428775215832837,0.00799507554620504,0.0074834693223238,0.999971985816956,-0.0429461131362674
0.81,0.350918383037306,0.0137380324304104,0.00612464314326644,0.999981284141541,-0.128136025914045
0.82,0.25804819159801,0.00895746797323227,0.0045037753880024,0.999989867210388,-0.217128945485176
0.83,0.169173811613311,0.00469957618042827,0.00295263575389981,0.999995648860931,0.00666189764578304
0.84,0.0995256894571976,0.00681343907490373,0.001737050130032,0.999998509883881,-0.0226459523968749
0.85,0.0342315027757072,0.00917800795286894,0.00059745239559561,0.999999821186066,0.219297769660474
0.86,-0.0318559680171355,0.00706584891304374,-0.000555991486180574,0.999999821186066,-0.293843585692797
0.87,-0.108399782340052,0.000804127543233335,-0.0018919319845736,0.999998211860657,0.0438750941328021
0.88,-0.17147886381666,-0.000346370361512527,-0.00299286632798612,0.999995529651642,-0.214654016379678
0.89,-0.238934024916141,-0.00412586983293295,-0.00417017331346869,0.999991297721863,-0.167374239122351
0.9,-0.293371675125112,-0.000783717376179993,-0.00512027926743031,0.999986886978149,0.71351149631552
0.91,-0.345698454132886,-0.00306526059284806,-0.00603353977203369,0.999981820583344,0.0275650264407145
0.92,-0.404657188264244,-0.00856213085353374,-0.00706254132091999,0.999975025653839,-0.355300301793443
0.93,-0.467507930272518,-0.0131305428221822,-0.00815946236252785,0.999966740608215,-0.349158533107941
0.94,-0.526021364841362,-0.013586207292974,-0.00918067526072264,0.999957799911499,-0.529857518370156
0.95,-0.583737036509551,-0.0113778216764331,-0.0101879574358463,0.999948143959045,1.09177053889779
0.96,-0.623608220326991,-0.00996444746851921,-0.0108838016167283,0.999940752983093,-0.41915690316546
0.97,-0.677210085377133,-0.0144055876880884,-0.011819270439446,0.999930143356323,1.23823822394972
0.98,-0.7157530153818,-0.0193242654204369,-0.0124919218942523,0.999921977519989,0.430813518549422
0.99,-0.766286698862443,-0.0307668261229992,-0.0133738275617361,0.999910593032837,-0.277479666645132
1,-0.827891788376753,-0.0409038662910461,-0.0144489342346787,0.999895572662354,-0.620965465207556
1.01,-0.887807449933559,-0.0414342693984509,-0.0154945431277156,0.999879956245422,-1.5267346847679
1.02,-0.96024446374058,-0.0378055348992348,-0.0167586430907249,0.999859571456909,-0.253128152829289
1.03,-1.01675874205275,-0.0297467950731516,-0.0177448559552431,0.999842524528503,0.672910136504057
1.04,-1.05166165059498,-0.0236515793949366,-0.0183539278805256,0.999831557273865,-1.56803770732245
1.05,-1.09570320960247,-0.0176887679845095,-0.0191224627196789,0.999817132949829,-1.29725958383191
1.06,-1.11333032771391,0.00393236661329865,-0.0194300562143326,0.999811172485352,0.678052705766164
1.07,-1.12432950386369,0.0152913518249989,-0.0196219924837351,0.999807476997375,-0.792937230659351
1.08,-1.11332862048889,0.0321976579725742,-0.0194300264120102,0.999811172485352,1.70597606833673
1.09,-1.09225584961393,0.0372273437678814,-0.0190623067319393,0.999818325042725,0.836764514891174
1.1,-1.08276581704944,0.0273242741823196,-0.0188967045396566,0.999821484088898,-0.807560386751775
1.11,-1.09486868534631,0.014736944809556,-0.0191079005599022,0.999817430973053,-0.885682241816177
1.12,-1.12302450639145,0.00388072500936687,-0.0195992197841406,0.999807894229889,0.49673075362523
1.13,-1.12409192006998,0.00294073927216232,-0.0196178462356329,0.99980753660202,0.579141514451553
1.14,-1.11426092399728,0.00300036720000207,-0.0194462966173887,0.999810934066772,-0.12434532332767
1.15,-1.14026871256707,-0.0113292271271348,-0.0199001301079988,0.999801993370056,-0.95495694992186
1.16,-1.17041717627197,-0.0188382938504219,-0.0204262118786573,0.999791324138641,0.188311698597092
1.17,-1.17414202468231,-0.012405451387167,-0.0204912107437849,0.999790072441101,0.0301155900785184
1.18,-1.19711909517867,-0.0160442795604467,-0.0208921507000923,0.999781787395477,-0.169462282274447
1.19,-1.19620440435231,-0.00604630820453167,-0.0208761878311634,0.999782025814056,0.00234208209076262
1.2,-1.20933732472583,-0.00262352870777249,-0.0211053509265184,0.999777257442474,-0.717612409791715
1.21,-1.24305699203675,-0.00642095552757382,-0.0216937344521284,0.999764621257782,0.154803747298853
1.22,-1.26392720303341,-0.00805426761507988,-0.0220579020678997,0.999756693840027,-0.0775137365743917
1.23,-1.26321260511746,-0.00279399217106402,-0.0220454335212708,0.999756991863251,-0.532785072942244
1.24,-1.26632333218604,0.00278000836260617,-0.0220997128635645,0.999755799770355,-0.280066498952945
1.25,-1.27619086319826,0.00550107238814235,-0.022271890193224,0.999751925468445,0.393754661518636
1.26,-1.28316713945798,0.00268980604596436,-0.0223936196416616,0.99974924325943,-0.0424650213897964
1.27,-1.27554772015012,0.00430376688018441,-0.0222606677561998,0.999752163887024,-0.154914128677779
1.28,-1.27584853944972,0.00397172058001161,-0.0222659166902304,0.999752044677734,0.180530555588104
1.29,-1.27661328443602,0.00175974040757865,-0.0222792606800795,0.99975174665451,-0.415362164273075
1.3,-1.28334579305755,0.000589285627938807,-0.0223967358469963,0.99974912405014,-0.203631398163905
1.31,-1.29797762688299,-0.00285940384492278,-0.0226520467549562,0.999743461608887,-0.29577857236519
1.32,-1.29866736567335,0.000106831226730719,-0.0226640813052654,0.999743163585663,-0.0309988066488396
1.33,-1.29847214441347,0.0017599678831175,-0.0226606745272875,0.999743223190308,-0.574259163321558
1.34,-1.30694050803236,0.00179450947325677,-0.0228084363043308,0.999739825725555,0.376747499956344
1.35,-1.30498784976817,0.00310500967316329,-0.0227743647992611,0.999740600585938,-0.187367518926053
1.36,-1.2980070451803,0.00604954408481717,-0.0226525589823723,0.999743402004242,0.13463140346271
1.37,-1.29545989688992,0.00527021894231439,-0.0226081144064665,0.999744415283203,-0.267332256316004
1.38,-1.29884409953201,0.0034900198224932,-0.0226671639829874,0.999743044376373,-0.0504944848318783
1.39,-1.2980608191166,0.00404929695650935,-0.0226534977555275,0.999743402004242,-0.713607025989589
1.4,-1.30829835605036,0.00305056036449969,-0.022832129150629,0.999739289283752,0.059406951600925
1.41,-1.30824279725714,0.00503438990563154,-0.0228311605751514,0.999739348888397,-0.453673463385307
1.42,-1.30824973235969,0.0067310961894691,-0.0228312816470861,0.999739348888397,-0.332931312787958
