time,sin_theta,cos_theta,theta_dot,x,x_dot,u,sin_theta_next,cos_theta_next,theta_dot_next,x_next,x_dot_next
5.15998331526797,0.613289729833778,0.789858029825874,4.97111847026815,-5.19402000504375,-535.662843262785,18.4880482670418,0.625730946204308,0.780038962464223,4.8087192340345,-6.93697658778575,-528.814554552854
5.1632792846541,0.625730946204308,0.780038962464223,4.8087192340345,-6.93697658778575,-528.814554552854,18.9071674964732,0.636656273961607,0.77114770882453,4.65456641158193,-8.51719640037359,-522.159891127974
5.16630559869973,0.636656273961607,0.77114770882453,4.65456641158193,-8.51719640037359,-522.159891127974,19.1981960864977,0.646937663047239,0.762542890682863,4.51158000016411,-10.0500591166586,-515.815507380431
5.16927732540114,0.646937663047239,0.762542890682863,4.51158000016411,-10.0500591166586,-515.815507380431,19.4483407502416,0.658620658779178,0.752475134359456,4.36098733951918,-11.8498670523687,-508.924294075475
5.17281381983983,0.658620658779178,0.752475134359456,4.36098733951918,-11.8498670523687,-508.924294075475,19.7550762060957,0.668506974695426,0.743705872495014,4.21132697029044,-13.4246935879517,-501.854316209924
5.17595183516563,0.668506974695426,0.743705872495014,4.21132697029044,-13.4246935879517,-501.854316209924,20.0710033111403,0.677961324469809,0.735097573471129,4.07464924814198,-14.978616334476,-495.192848088083
5.17908985049142,0.677961324469809,0.735097573471129,4.07464924814198,-14.978616334476,-495.192848088083,20.4474961235748,0.687793574139089,0.725906329613524,3.9350452228282,-16.6484302658852,-488.19445985247
5.18251023738379,0.687793574139089,0.725906329613524,3.9350452228282,-16.6484302658852,-488.19445985247,20.9336768272087,0.697454002641977,0.716629551580651,3.78934897857224,-18.3474708191802,-480.701058660276
5.18604474292042,0.697454002641977,0.716629551580651,3.78934897857224,-18.3474708191802,-480.701058660276,21.5138015235019,0.707050321222811,0.707163236642517,3.63894868893834,-20.0988144790422,-472.787535428181
5.18974903613592,0.707050321222811,0.707163236642517,3.63894868893834,-20.0988144790422,-472.787535428181,22.1899454072626,0.713344768681027,0.700813271132483,3.50916117773942,-21.2857343967346,-465.838552210039
5.19229695732463,0.713344768681027,0.700813271132483,3.50916117773942,-21.2857343967346,-465.838552210039,22.68347793688,0.719394325556348,0.694601903508281,3.40299575280973,-22.4579783236273,-460.078566043816
5.19484487851333,0.719394325556348,0.694601903508281,3.40299575280973,-22.4579783236273,-460.078566043816,23.1907336746948,0.727310317230932,0.686308751546592,3.27621782139432,-24.0436292212017,-453.122219888314
5.19834426748165,0.727310317230932,0.686308751546592,3.27621782139432,-24.0436292212017,-453.122219888314,23.8955945613133,0.736330055164578,0.676622531298899,3.11215547820221,-25.9319492960018,-444.010540949384
5.20259713965617,0.736330055164578,0.676622531298899,3.11215547820221,-25.9319492960018,-444.010540949384,24.7419584230041,0.743861204622879,0.668334129202601,2.93959199630994,-27.5865252025213,-434.30548988518
5.20640684490986,0.743861204622879,0.668334129202601,2.93959199630994,-27.5865252025213,-434.30548988518,25.4717637262646,0.749598792203133,0.661892476711742,2.79034548522593,-28.9029388795513,-425.813439021375
5.20949837175329,0.749598792203133,0.661892476711742,2.79034548522593,-28.9029388795513,-425.813439021375,26.0353986398144,0.754099928652423,0.656759695479565,2.66723983093008,-29.97470728957,-418.738398104047
5.21205788961664,0.754099928652423,0.656759695479565,2.66723983093008,-29.97470728957,-418.738398104047,26.4797699362667,0.758378894885357,0.651813970234196,2.55511802694795,-31.0298392902496,-412.238576564504
5.21461740748,0.758378894885357,0.651813970234196,2.55511802694795,-31.0298392902496,-412.238576564504,26.9026357656076,0.763889780428627,0.645346731111814,2.4215997766087,-32.4488736242498,-404.427128856049
5.21812615907639,0.763889780428627,0.645346731111814,2.4215997766087,-32.4488736242498,-404.427128856049,27.4464062094363,0.770023721882334,0.638015256665918,2.25026984711779,-34.1238193214926,-394.292202788255
5.22237413985156,0.770023721882334,0.638015256665918,2.25026984711779,-34.1238193214926,-394.292202788255,28.0493655221449,0.775101809062237,0.631836359818306,2.07065046992175,-35.6052192036498,-383.534330431832
5.22623663602104,0.775101809062237,0.631836359818306,2.07065046992175,-35.6052192036498,-383.534330431832,28.5465032297151,0.779059641051948,0.626949819111554,1.91210327373656,-36.8349380775695,-373.923905079001
5.22952532352461,0.779059641051948,0.626949819111554,1.91210327373656,-36.8349380775695,-373.923905079001,28.9329916805811,0.781778745281314,0.623555926462394,1.78513569419296,-37.7269297303752,-366.152959767393
5.2319614410788,0.781778745281314,0.623555926462394,1.78513569419296,-37.7269297303752,-366.152959767393,29.1978966690611,0.784319848143551,0.620356652102705,1.67711767598907,-38.6026861448964,-359.488569431848
5.23439755863298,0.784319848143551,0.620356652102705,1.67711767598907,-38.6026861448964,-359.488569431848,29.4449061951123,0.787476049887733,0.616345252965587,1.55020668785872,-39.7603584813536,-351.598070665247
5.2376901601375,0.787476049887733,0.616345252965587,1.55020668785872,-39.7603584813536,-351.598070665247,29.750567084771,0.791021075873009,0.611788899478168,1.3851271334504,-41.1826146022189,-341.244016027394
5.24185801672711,0.791021075873009,0.611788899478168,1.3851271334504,-41.1826146022189,-341.244016027394,30.0907224629138,0.793949168472355,0.607984142788326,1.20505212772892,-42.4967374264156,-329.842683274725
5.24584210638812,0.793949168472355,0.607984142788326,1.20505212772892,-42.4967374264156,-329.842683274725,30.3658424326345,0.796000017721844,0.605296598195317,1.04593859720469,-43.5300105395515,-319.682823302262
5.24907428853186,0.796000017721844,0.605296598195317,1.04593859720469,-43.5300105395515,-319.682823302262,30.5514973207078,0.797485030040429,0.603338733102241,0.915775412068778,-44.3653742183052,-311.314980472724
5.25175762769365,0.797485030040429,0.603338733102241,0.915775412068778,-44.3653742183052,-311.314980472724,30.6791242961663,0.798775002578474,0.601629865661404,0.797919348252773,-45.1802985640138,-303.697854268167
5.25444096685543,0.798775002578474,0.601629865661404,0.797919348252773,-45.1802985640138,-303.697854268167,30.7817973522486,0.800078177299145,0.599895749451251,0.667943493774448,-46.1391691728577,-295.25706101724
5.25768854578052,0.800078177299145,0.599895749451251,0.667943493774448,-46.1391691728577,-295.25706101724,30.8712454000374,0.801242977582218,0.598339110267064,0.514364901477974,-47.2172972125189,-285.234655992761
5.26146833907355,0.801242977582218,0.598339110267064,0.514364901477974,-47.2172972125189,-285.234655992761,30.9251874391048,0.802023873615681,0.597291977302976,0.351027332837195,-48.2388609522533,-274.524084164404
5.26518955625872,0.802023873615681,0.597291977302976,0.351027332837195,-48.2388609522533,-274.524084164404,30.9231933482505,0.802419883376486,0.596759860213526,0.197561942127903,-49.1266297983298,-264.417684864264
5.26854700508644,0.802419883376486,0.596759860213526,0.197561942127903,-49.1266297983298,-264.417684864264,30.8726623931177,0.802527878585021,0.596614619410073,0.0596247446707073,-49.9016014969259,-255.302248226769
5.27158251183963,0.802527878585021,0.596614619410073,0.0596247446707073,-49.9016014969259,-255.302248226769,30.7859063087112,0.802399854371439,0.596786790826249,-0.070681272660224,-50.650358840267,-246.666340819383
5.27461801859281,0.802399854371439,0.596786790826249,-0.070681272660224,-50.650358840267,-246.666340819383,30.6591891170409,0.802038979548908,0.597271693020978,-0.199947980798268,-51.3700771049466,-238.077624053417
5.2776410589459,0.802038979548908,0.597271693020978,-0.199947980798268,-51.3700771049466,-238.077624053417,30.4926307219966,0.801411142505871,0.598113852596172,-0.331197690155828,-52.0974462500668,-229.33655377838
5.28081268219189,0.801411142505871,0.598113852596172,-0.331197690155828,-52.0974462500668,-229.33655377838,30.2741363847246,0.800417737711484,0.599442612062931,-0.47171395363058,-52.871049761394,-219.956604741637
5.28432975553568,0.800417737711484,0.599442612062931,-0.47171395363058,-52.871049761394,-219.956604741637,29.9792204097297,0.798934977670931,0.60141741033491,-0.626696913559982,-53.6969207842073,-209.585639805798
5.2882702498538,0.798934977670931,0.60141741033491,-0.626696913559982,-53.6969207842073,-209.585639805798,29.5832488758761,0.7977552686274,0.602981369013359,-0.760540819790272,-54.2136481381642,-200.608588449436
5.29084604861671,0.7977552686274,0.602981369013359,-0.760540819790272,-54.2136481381642,-200.608588449436,29.2873286307794,0.796409694945488,0.604757470228218,-0.865072162701848,-54.7122760915756,-193.581874714606
5.29342184737962,0.796409694945488,0.604757470228218,-0.865072162701848,-54.7122760915756,-193.581874714606,28.9626435295712,0.794213046296727,0.607639397251423,-0.98994939041337,-55.3900722854735,-185.16837097122
