time,sin_theta,cos_theta,theta_dot,x,x_dot,u,sin_theta_next,cos_theta_next,theta_dot_next,x_next,x_dot_next
1.15,0.164407054502592,0.986392579265366,1.70800433527281,-20.1296293152708,-139.770889070212,5.83918121035968,0.179272133603306,0.983799523334565,1.35416645963012,-21.4765410251184,-130.912932721497
1.16,0.179272133603306,0.983799523334565,1.35416645963012,-21.4765410251184,-130.912932721497,6.65540233009351,0.190456476940074,0.981695640405709,1.06056338561857,-22.73082432527,-123.324816968588
1.17,0.190456476940074,0.981695640405709,1.06056338561857,-22.73082432527,-123.324816968588,2.65071983150226,0.200483810335035,0.979697015302969,1.03082863823607,-23.9446488217531,-120.978430746482
1.18,0.200483810335035,0.979697015302969,1.03082863823607,-23.9446488217531,-120.978430746482,1.43291448906534,0.210884687685814,0.977510945462841,1.06806971515481,-25.1491134747658,-119.940005044772
1.19,0.210884687685814,0.977510945462841,1.06806971515481,-25.1491134747658,-119.940005044772,3.57055365648787,0.220717712275666,0.975337732012761,0.953315163172653,-26.3232534868366,-115.575549683532
1.2,0.220717712275666,0.975337732012761,0.953315163172653,-26.3232534868366,-115.575549683532,4.99567786435192,0.228856154204746,0.973460251208344,0.768496694360948,-27.4415845598806,-109.671893910922
1.21,0.228856154204746,0.973460251208344,0.768496694360948,-27.4415845598806,-109.671893910922,4.26718559231928,0.23556856592716,0.971857731742163,0.664158958381154,-28.5086679709677,-105.604470308035
1.22,0.23556856592716,0.971857731742163,0.664158958381154,-28.5086679709677,-105.604470308035,3.34640260141244,0.241617395743857,0.970371595871373,0.605815010170551,-29.5404091194498,-102.034985495878
1.23,0.241617395743857,0.970371595871373,0.605815010170551,-29.5404091194498,-102.034985495878,3.53210978372649,0.247113339310927,0.968986582742301,0.537118049106572,-30.5385196921563,-98.3107460000926
1.24,0.247113339310927,0.968986582742301,0.537118049106572,-30.5385196921563,-98.3107460000926,4.13833526351161,0.251720644389864,0.967799936550913,0.449659622764629,-31.4945873205974,-94.4818038343579
1.25,0.251720644389864,0.967799936550913,0.449659622764629,-31.4945873205974,-94.4818038343579,4.22095220227693,0.255351413379309,0.966848310587131,0.345272008523949,-32.4064185397329,-89.7848110362773
1.26,0.255351413379309,0.966848310587131,0.345272008523949,-32.4064185397329,-89.7848110362773,3.9053488862951,0.258219891440614,0.966086169896038,0.27422542467321,-33.2785277965215,-85.9217190198202
1.27,0.258219891440614,0.966086169896038,0.27422542467321,-33.2785277965215,-85.9217190198202,3.73425166623378,0.260486435425441,0.965477507226008,0.216749231946593,-34.1132705849061,-82.3588530586321
1.28,0.260486435425441,0.965477507226008,0.216749231946593,-34.1132705849061,-82.3588530586321,3.82827773514463,0.262167993630192,0.965022250062619,0.151639448988518,-34.9114114004767,-78.49439257809
1.29,0.262167993630192,0.965022250062619,0.151639448988518,-34.9114114004767,-78.49439257809,3.90682227944619,0.263224515645696,0.964734603071274,0.0820447229661922,-35.6719440629609,-74.441019792971
1.3,0.263224515645696,0.964734603071274,0.0820447229661922,-35.6719440629609,-74.441019792971,3.82762521913983,0.263635051441079,0.964622495928671,0.0240880303095232,-36.3939147574408,-71.1257600189231
1.31,0.263635051441079,0.964622495928671,0.0240880303095232,-36.3939147574408,-71.1257600189231,3.61088203301805,0.263534859086401,0.964649873294093,-0.0275894565423789,-37.0825037434021,-67.6317036952549
1.32,0.263534859086401,0.964649873294093,-0.0275894565423789,-37.0825037434021,-67.6317036952549,3.44439360197587,0.263029717483837,0.964787731949558,-0.0636069755438359,-37.7391402555677,-64.7510405072565
1.33,0.263029717483837,0.964787731949558,-0.0636069755438359,-37.7391402555677,-64.7510405072565,3.43256022504373,0.262142046559671,0.965029298739425,-0.102598966149474,-38.3638883120187,-61.637500571686
1.34,0.262142046559671,0.965029298739425,-0.102598966149474,-38.3638883120187,-61.637500571686,3.43822937280211,0.260886392266505,0.965369509737161,-0.14454393941487,-38.9587258666008,-58.3391285235079
1.35,0.260886392266505,0.965369509737161,-0.14454393941487,-38.9587258666008,-58.3391285235079,3.36558342825332,0.2592690749879,0.965805128768179,-0.17908760316763,-39.5226993352259,-55.3681764704896
1.36,0.2592690749879,0.965805128768179,-0.17908760316763,-39.5226993352259,-55.3681764704896,3.25394410329987,0.257348172332946,0.966318745651191,-0.205872999166166,-40.0570325223082,-52.7146066333277
1.37,0.257348172332946,0.966318745651191,-0.205872999166166,-40.0570325223082,-52.7146066333277,3.17644117476379,0.255185517706392,0.96689210957217,-0.231909576540732,-40.5648672654646,-49.8821362300924
1.38,0.255185517706392,0.96689210957217,-0.231909576540732,-40.5648672654646,-49.8821362300924,3.1286783129818,0.252781929869315,0.967523279271121,-0.256749748083394,-41.0449369336221,-47.0627877146617
1.39,0.252781929869315,0.967523279271121,-0.256749748083394,-41.0449369336221,-47.0627877146617,3.07294302164696,0.250158568560391,0.968204880475107,-0.277834373218313,-41.4984747623295,-44.5177179551341
1.4,0.250158568560391,0.968204880475107,-0.277834373218313,-41.4984747623295,-44.5177179551341,2.99675760342682,0.247339358606689,0.968928914670231,-0.295930757858571,-41.9259162989272,-42.0650735204988
1.41,0.247339358606689,0.968928914670231,-0.295930757858571,-41.9259162989272,-42.0650735204988,2.91989122397698,0.244360004140569,0.96968458190095,-0.312875687442286,-42.3291780169333,-39.4518919204615
1.42,0.244360004140569,0.96968458190095,-0.312875687442286,-42.3291780169333,-39.4518919204615,2.85473730234816,0.241237328214471,0.97046615163845,-0.326259236855388,-42.7084062712226,-37.1655082552553
1.43,0.241237328214471,0.97046615163845,-0.326259236855388,-42.7084062712226,-37.1655082552553,2.79447320894069,0.237988086678015,0.971268073499452,-0.338715815754636,-43.0645652715178,-34.8459211788193
1.44,0.237988086678015,0.971268073499452,-0.338715815754636,-43.0645652715178,-34.8459211788193,2.72987932888869,0.23462711779258,0.972085446653917,-0.349869012052628,-43.398158729003,-32.4925295651404
1.45,0.23462711779258,0.972085446653917,-0.349869012052628,-43.398158729003,-32.4925295651404,2.66228239278728,0.231170773600895,0.972913189052735,-0.357784251534017,-43.7095930826082,-30.5365868768286
