time,theta_deg,sin_theta,cos_theta,theta_dot,x,x_dot,u
0,30,0.5,0.866025403784439,0,0,0,1620
2.17146121249193e-08,29.999999999875,0.49999999999811,0.86602540378553,-0.000100476594997041,5.14706328880291e-11,0.00237032246267767,1619.99674280577
1.30287672749516e-07,29.9999999954997,0.499999999931979,0.866025403823711,-0.000703327984511549,1.8529427840028e-09,0.0165922572390545,1619.98045676211
6.73152975872499e-07,29.9999998798682,0.499999998184208,0.866025404832787,-0.00371759188548167,4.94632782300862e-08,0.0877019311644928,1619.89902473175
3.38747949148742e-06,29.999996957827,0.499999954017571,0.866025430332405,-0.0187889108586019,1.25258933775216e-06,0.443250306328569,1619.49181928352
1.6959112069562e-05,29.9999237505073,0.499998847488878,0.866026069186023,-0.0941455465447368,3.13950884381709e-05,2.22099286338734,1617.45466028249
8.48172749599349e-05,29.9980927674862,0.499971171913649,0.866042047048117,-0.47093350165687,0.000785284520609804,11.1097825237262,1607.24065172015
0.000289692109418918,29.9777491952619,0.499663641508832,0.86621951337645,-1.73306945124654,0.00916123596507104,40.8832615610394,1576.12028476974
0.000617129568652655,29.899002586557,0.498472648610887,0.866905426552889,-4.19740490259472,0.0415777085673789,99.000501280972,1525.51812022174
0.00105978720074587,29.7021168238601,0.495490760159868,0.868613208854318,-7.76289520438405,0.122589130323788,183.011465030722,1455.47325954625
0.00162010471570728,29.3041602695661,0.489445771758893,0.872033735876853,-12.3959218958209,0.286171425618528,291.945711006385,1364.24569430058
0.00231163468458158,28.5857295542717,0.478473167156012,0.878102174186863,-18.1322314197848,0.580946386945715,426.264911999451,1248.00436733969
0.00316332375915497,27.3618438478281,0.459608441693963,0.88812165851512,-25.0805556666764,1.08156266147448,587.79229354271,1099.9401700121
0.00423249809869534,25.3121624143439,0.427549767134935,0.903991812254327,-33.459173409151,1.91582021459776,780.282057163779,907.767119927182
0.00564960135050638,21.762808037758,0.370765056593586,0.928726694355856,-43.7144718370564,3.34929395956615,1011.55208213405,645.442808294236
0.00809724614673353,13.6731833328576,0.236383397130514,0.971659863100786,-57.6842630796841,6.57329821679627,1317.18632630015,186.66911939561
0.0101121412691768,5.65324763503361,0.0985077686364441,0.99513628188217,-69.4697615603558,9.72977026630418,1566.56890691182,-173.944476825595
0.0120798963190681,-2.63587342835979,-0.0459884440998339,0.998941971792795,-73.5215771193783,12.9769992064157,1650.22010249237,-482.515505924077
0.014048463837253,-10.5923535144605,-0.183820170012095,0.982959889871771,-70.5420429266575,16.1052680149779,1589.10922773263,-721.549049106404
0.0157014347480646,-16.5461307743303,-0.284787230836533,0.958590753738246,-62.8643949118691,18.4679964229223,1429.38293256734,-857.268716837016
