time,theta_deg,sin_theta,cos_theta,theta_dot,x,x_dot,u
0,15,0.258819045102521,0.965925826289068,0,0,0,810
3.30390386827407e-08,14.9999999998098,0.258819045099314,0.965925826289928,-0.000100475754959378,7.01749941278549e-11,0.00212400229927131,809.997522067009
1.98234232096444e-07,14.9999999931528,0.258819044987087,0.965925826319999,-0.000703328268513474,2.52629978865064e-09,0.0148680160951889,809.985132249366
1.02421019916496e-06,14.999999817218,0.258819042021075,0.965925827114739,-0.00371759191159178,6.74381693918236e-08,0.0785880851153001,809.923179344068
5.15409003450754e-06,14.9999953712979,0.258818967069148,0.965925847198044,-0.0187889108393747,1.7077786792451e-06,0.397188435318531,809.613319406807
2.58034892112205e-05,14.9998839855016,0.258817089261592,0.965926350352943,-0.0941455424016719,4.28040226077574e-05,1.99019078360682,808.061636488066
0.000129050485094785,14.9970981315112,0.258770123371114,0.96593893349968,-0.470932100207998,0.00107065381427672,9.95525131625237,800.243894101249
0.000372167314673964,14.9758654550831,0.258412147852086,0.96603476223295,-1.52428819231567,0.00890436714412978,32.2220117110476,781.44956271551
0.000737062614621711,14.9053548607672,0.25722310949295,0.966352043482487,-3.37258942093038,0.0349170793481982,71.2881536369293,752.249093965695
0.00121951913601628,14.7411263952918,0.254452175248719,0.967085358441123,-5.94111038183817,0.0954929594224693,125.557179534381,711.887636623889
0.00182583476777478,14.4211786677313,0.249047894809071,0.968491169857098,-9.20995763214744,0.213462157804404,194.567304886712,658.517621772223
0.00257498177887468,13.8550886460738,0.239467071672028,0.970904486334688,-13.1885125272062,0.422049615989615,278.433278241292,588.925451618436
0.00350524729918385,12.9007529068606,0.223262925039685,0.974758260443441,-17.9048889323442,0.773315185708935,377.597107546861,497.824039896522
0.00469381311816567,11.3072837640281,0.196070803948666,0.980589740839116,-23.3990264798146,1.35885545914777,492.644382067485,375.971397173269
0.00633561501797921,8.51156831716391,0.148009095584339,0.98898599971097,-29.7200530113812,2.38366453564309,624.197765035908,203.042261136603
0.008453197213861,4.15362775886416,0.072430998462526,0.997373425784807,-35.9185166443365,3.97648437936217,752.187965509322,-15.0141517840892
0.0105707794097428,-0.633077885782551,-0.0110490687008666,0.999938957177309,-39.4524349446063,5.72275351557366,824.65235097253,-210.266192833254
0.0129593710340471,-5.95171113762585,-0.103690243547156,0.994609638699089,-38.8629270094491,7.66367295209333,812.579018016528,-382.967610210747
0.0159088344024692,-11.5678653371339,-0.200528489215385,0.979687871218683,-33.2332935986111,9.71835794767231,696.630111625415,-506.928842620355
0.0183866869334147,-14.9980768280852,-0.25878662299761,0.965934513182696,-24.1614397181248,10.9756877364528,507.427206856686,-532.62712274801
0.0204665132860833,-16.835384641056,-0.289622961718818,0.957140815160037,-15.4181480909761,11.6465259144811,322.545282286486,-505.777146536696
0.0228965853857213,-17.7856632806608,-0.305457050764036,0.952205854917169,-6.82510246298713,11.9841815180588,138.948800584133,-430.6114681054
0.0258575846205501,-17.3665477686156,-0.29848360659552,0.95441476130335,2.47043144940001,11.8044303307241,-60.7062592993399,-296.345144381384
0.0288185838553789,-15.5510894300841,-0.268097518540244,0.963391779367337,10.7010245282934,11.101819064937,-237.288567157531,-140.570233247854
0.0315488689409579,-13.0450163551191,-0.225716531428053,0.97419302370736,16.0200217496486,10.1443431413361,-350.687160347551,0.526970763653239
0.0346450428754993,-9.7969125478068,-0.170156399025661,0.985417068996991,18.3097290664844,8.90788698054928,-399.349709327602,135.253284220303
0.0375338647871887,-6.92152716947131,-0.120509829120803,0.992712134047567,17.3721134946349,7.80848981051547,-380.569382136423,220.391056658492
0.0398837855708955,-5.01449865022847,-0.0874078262095479,0.996172611507324,14.1638504672132,7.06819116059158,-315.031321505285,254.428255111724
0.0424357175515892,-3.59297819405677,-0.0626682072565367,0.99803441613967,9.72212916815451,6.49557531187091,-224.385231680442,255.048022527602
0.0461768669563004,-2.9023820078525,-0.0506344606715231,0.998717252976289,3.22178452317405,6.15191648072894,-91.8591571641585,197.81599375
0.0487909023596272,-3.34234930822293,-0.0583019204114591,0.998298996331428,-2.93755699819605,6.23990870787068,33.6614519565243,130.113096727049
0.0514049377629541,-4.36503156640997,-0.0761104983233601,0.997099389251127,-6.82820614609055,6.53510574493362,112.92771195342,53.0834597718335
0.0549571651907341,-6.28283143179257,-0.109436467713845,0.993993792502909,-9.42279815291812,7.12375286367242,165.712114639769,-45.8658373930638
0.0585930537985355,-8.30305703953418,-0.144408997344938,0.98951808547688,-9.69765366643495,7.74519792510076,170.919719623674,-118.910989960197
0.0612502557219236,-9.50242169362031,-0.165089292580394,0.98627862466714,-7.8777837550091,8.09859434418708,132.995695952124,-146.490817756027
0.0639074576453117,-10.3071884119286,-0.178925653358338,0.983862597403871,-5.28594715415518,8.30853487401349,79.0081205265408,-151.317457931334
0.067221405728019,-10.6656120017039,-0.185076833704807,0.982724053651788,-1.8876794694039,8.33534595380283,8.09037411576936,-129.661104778497
0.0712306765500753,-10.1852057003283,-0.176830606019363,0.984241300075761,2.09132086069266,8.03436967634615,-75.0700790280635,-75.8322455415651
0.0739390741480311,-9.42047598721842,-0.163678526446839,0.986513730254268,4.9280251140648,7.6703277051419,-134.412307660819,-32.4546961235071
0.0766474717459868,-8.44538140409422,-0.146866540676978,0.989156316883018,6.28364572717246,7.22923570456059,-162.860874235834,9.04166862633002
0.0801550791982688,-7.09788497197531,-0.123564845513885,0.992336499859362,6.70492628359845,6.62593990402897,-171.996384640796,51.3644429197662
0.0829073690429734,-6.14043395377301,-0.106965754695427,0.994262705386478,6.07155264782643,6.18727002189195,-159.383606701533,71.0492054028734
0.0856596588876781,-5.38327331243958,-0.0938176691627849,0.995589395761557,4.8014369501111,5.81943955002261,-133.645252725484,77.3428570384769
0.0894519970588244,-4.76629865788699,-0.0830916924065562,0.996541906119865,2.83947228262142,5.46375012089847,-93.7915905892505,66.0124546488841
0.0939891969399685,-4.66536708495601,-0.0813360678604843,0.996686733163934,0.388254499032188,5.26407558373396,-44.0083184332096,32.0732412656228
0.0960089657689298,-4.7907250941696,-0.0835165323197882,0.99650639176539,-1.08324773268614,5.23542387186384,-14.1856391975599,14.1857537782801
0.0980287345978912,-4.97866541372577,-0.0867847948766334,0.996227082234879,-1.62403604138816,5.22877190792083,-3.29342836052386,-3.16179866853787
0.101754499087038,-5.37749265750934,-0.0937172222163194,0.995598856096197,-1.86830073960798,5.23418899216708,1.45395240682145,-29.3693332255948
0.105694716175923,-5.69589803376613,-0.0992485106582528,0.995062677991753,-1.41038476976505,5.20158777714188,-8.27396417247079,-43.9990967359126
0.109634933264809,-5.75725338277549,-0.100314019257751,0.994955826929194,-0.271775089992953,5.07560047007688,-31.9747121092322,-43.5877491046169
0.111902208544163,-5.65143126395772,-0.0984762211191545,0.995139404241482,0.814609682214372,4.95196370420253,-54.5309901273187,-37.5328867027832
0.114169483823516,-5.44678406909808,-0.094921194083093,0.995484789895777,1.5753567234629,4.79250991993688,-70.3283742021412,-28.4760354738229
0.117915925830412,-4.93445684549083,-0.0860160951732606,0.996293747531894,2.38674371125676,4.46576861480497,-87.2137629597535,-10.2663553933274
0.122792801050334,-4.09748609777692,-0.0714536806808921,0.997443918983495,2.99533915299183,3.97797144855616,-100.02248248145,11.5579407494434
0.125962065332079,-3.56026172670172,-0.0620983093641634,0.998070037609642,2.95852073657181,3.66243436330231,-99.5616197334411,20.6400539526189
0.129131329613823,-3.09616355270959,-0.0540119522093585,0.998540289131357,2.55581121313018,3.37234012814063,-91.5336208572602,24.2726170594681
0.131669572131116,-2.80047000017336,-0.048857963051164,0.9988057365907,2.03322812281159,3.16668674357913,-81.021960336887,23.3183173424154
0.134329283726473,-2.56994592388844,-0.0448389793107736,0.998994227177699,1.51272195952148,2.97910414357225,-70.5274212190275,19.2677635363132
0.138312248002507,-2.36169107544718,-0.041207614042995,0.999150605536965,0.912569768805864,2.74637701408088,-58.4306344126048,9.53510019901317
0.141240857379142,-2.28426981963947,-0.0398574687578692,0.999205375377963,0.461398449261809,2.60179199492505,-49.3698546174626,1.554942009349
0.144169466755778,-2.23716485789785,-0.0390359719940345,0.999237805975375,0.280725959213385,2.46766188309038,-45.7999325225003,-5.51975797654162
0.147898185322491,-2.17261857698167,-0.0379102609858428,0.999281147681665,0.302126615819509,2.29478504957223,-46.3636046607094,-11.5933429361326
0.151082723327302,-2.07783921520647,-0.0362571870787665,0.999342492034205,0.519451149088803,2.13261592383041,-50.9239096838597,-13.4602270685036
0.154267261332113,-1.92657545467855,-0.033618748983907,0.999434730093345,0.829021558597129,1.94998478740836,-57.3493348630573,-12.3432745440849
0.157618622900576,-1.70235146547766,-0.0297072668112479,0.999558641750751,1.16771849099757,1.73428335050777,-64.3623293083136,-8.68404095990932
0.161418289932109,-1.38182240750764,-0.0241150127943136,0.999709190793968,1.47230990596425,1.46574160337692,-70.6750736057176,-2.94316588998702
0.163932954231977,-1.14590640790753,-0.0199985064630718,0.999800009871598,1.63739985149169,1.27936243619877,-74.1169177881608,0.908823502746568
0.166447618531845,-0.904174429701145,-0.0157801658244911,0.999875485431337,1.67776626378395,1.09079033221624,-74.9889772533152,4.24271319114505
0.170061369583539,-0.568245238410536,-0.00991758778192624,0.999950819516934,1.6224334099704,0.823708975150782,-73.9069607299895,7.46315652427073
0.175152649884457,-0.159329305474687,-0.00278081739145181,0.999996133519843,1.40179463155997,0.470118680591111,-69.4501723851001,8.22431228722903
0.177225707319519,-0.0212109087839685,-0.00037020018716456,0.999999931475908,1.16283357086865,0.336209072540176,-64.5952233575941,7.38991515660567
0.179298764754581,0.100442282444284,0.00175304763896561,0.999998463410807,1.0242112430561,0.208153721246772,-61.7712510650187,6.07508318951272
0.182720488471071,0.270236522490417,0.00471649958971063,0.999988877253952,0.86607475800717,0.00783557328979086,-58.5430515595387,3.30054418929625
0.187345156980359,0.459732400252783,0.00802375796416488,0.99996780913594,0.715148984033693,-0.248592553901428,-55.4478935465785,-0.445735937535343
0.190777067793233,0.591205501898498,0.0103182994616745,0.999946764931123,0.668618337317939,-0.43552571858745,-54.4691208130516,-2.40485641650294
0.193270328944484,0.690903893059218,0.0120582555148164,0.999927296594077,0.697907310600982,-0.572746348203237,-55.0366051895176,-3.15216178100911
0.195763590095736,0.798355134581439,0.0139334748144612,0.999902924427964,0.752178707383739,-0.712650930287385,-56.1130878784704,-3.29448312277476
0.199235086287568,0.96411771832629,0.0168262344804408,0.999858428895416,0.833387883232352,-0.91304834395691,-57.7265255658365,-2.6006562907789
0.203975858511084,1.2188477017408,0.0212713010509886,0.999773740279068,0.937795933768123,-1.19647534494055,-59.7849859940037,-0.56481114276211
0.206246120644158,1.34855045386519,0.0235344724956969,0.999723025944861,0.997127177734031,-1.33478837029707,-60.9238128679133,0.560660687027013
0.208516382777232,1.4799326923496,0.025826826137681,0.999666431891986,1.01003871173602,-1.47357987047485,-61.1345703898246,1.6164198902834
0.212245931644581,1.69261837711748,0.0295374669206404,0.999563673833694,0.995312195412257,-1.70017580898682,-60.7569297444413,2.95314898980067
0.217202906198554,1.95478721957226,0.0341108547416245,0.999418055464677,0.923085129277149,-1.99341557447826,-59.1570043982541,3.6280439777249
0.219746376909763,2.07602547111211,0.0362255520683149,0.999343639283978,0.831936715216066,-2.13884046387509,-57.1757672521805,3.4727588877486
0.222289847620973,2.18767496014215,0.0381728542309643,0.999271150989491,0.766138640069926,-2.28062295030077,-55.7437071324798,3.05317667176936
0.225627741777704,2.32085434727127,0.0404954736677841,0.999179721878112,0.69637283030784,-2.46157132303842,-54.2103386869584,2.24946491027628
0.229803422549925,2.4712106423251,0.043117391038319,0.999070012856981,0.628451393422452,-2.68152622686241,-52.6752201191416,1.1571313353245
0.23276175476724,2.57133814747031,0.0448632537438029,0.998993137345557,0.59072291690667,-2.83463660997677,-51.755641985776,0.524785434483576
0.235720086984556,2.66962765835496,0.0465769352270187,0.998914705620484,0.579879289780596,-2.98670725266994,-51.4041803023626,0.11573680182326
0.238908301714978,2.77623211201138,0.0484354329503037,0.998826315649982,0.583586386399944,-3.15038746105048,-51.3391418773295,-0.0307531156089027
0.242611010421936,2.90304734012529,0.0506460580113243,0.998716664929505,0.59776327208687,-3.34094428978949,-51.4641695634713,0.156995354546478
0.245310339261308,2.99773269247514,0.0522964384525378,0.998631605010166,0.612215572927254,-3.48023095958337,-51.6004822244012,0.474371449939724
0.248009668100681,3.09366499589672,0.0539684077702176,0.998542643537444,0.620278096283292,-3.61958750567741,-51.6263687703984,0.875025614756971
0.251744674415118,3.22637634267294,0.0562811352857133,0.998414960730733,0.620146195482442,-3.81176282900553,-51.4524761538702,1.44202943653597
