time,theta_deg,sin_theta,cos_theta,theta_dot,x,x_dot,u
0,5,0.0871557427476582,0.996194698091746,0,0,0,270
9.05412771059467e-08,4.99999999947877,0.0871557427385956,0.996194698092538,-0.000100475513846809,1.86437232161336e-10,0.00205914073802137,269.997736453063
5.4324766263568e-07,4.99999998123573,0.0871557424214061,0.996194698120289,-0.000703328198410553,6.71174035794196e-09,0.0144139851664453,269.986418268103
2.80677959028435e-06,4.99999949909816,0.0871557340385392,0.996194698853695,-0.00371759192164986,1.79166180200145e-07,0.0761882073478625,269.92981608748
1.41244392285277e-05,4.99998731535134,0.0871555222012241,0.996194717387034,-0.0187889107757305,4.5371365258936e-06,0.385059321890853,269.646523920126
7.07127374197443e-05,4.99968207017425,0.0871502149393912,0.996195181696849,-0.094145495384362,0.000113719419820439,1.9294145041367,268.223047860059
0.000264322981665273,4.99555780949726,0.0870785066638064,0.996201452356501,-0.371787806499793,0.00158891253344107,7.61939596414047,263.265125435305
0.000585000635849194,4.97824549464264,0.0867774935553134,0.996227718251333,-0.942244934789816,0.00778125796268579,19.3101868759872,254.760637827552
0.0010247509281565,4.93330745071155,0.0859961087827556,0.996295472876508,-1.78355043697242,0.0238546197368578,36.5511110631389,242.525972662179
0.00158590358501795,4.84067837276059,0.084385303752481,0.996433199221404,-2.88100283151623,0.0569848483120608,59.0396003121528,226.00857475177
0.00228272190577272,4.67179632615242,0.0814479069890637,0.996677600052846,-4.23000898946844,0.117384314698659,86.6789299127144,204.219211603812
0.00314583677082714,4.3835159331694,0.0764321716422092,0.997074783122137,-5.82940026896609,0.220475155818769,119.440465335527,175.567627189418
0.00423552580648458,3.9043642998504,0.0680912854780657,0.997679095121244,-7.67445880803942,0.391795785742597,157.21974280531,137.439380763857
0.00568459509672642,3.09522679929778,0.0539956266362676,0.998541172062603,-9.74564403586505,0.681036788908943,199.604673920094,84.9473824295239
0.00799378601735906,1.50735218541941,0.026305223962787,0.999653957723505,-12.0014503233101,1.24847313696103,245.729507673894,2.41866678682186
0.0105885512351457,-0.490642962350276,-0.00856323048589533,0.999963334869657,-13.4392096550445,1.96230094147452,275.103041932403,-79.3722435710558
0.0141448893109294,-3.09931626464363,-0.054066897010291,0.998537315601014,-12.802477510201,2.89435374053593,262.082169692489,-156.67364204328
0.01753322701491,-4.9637153505874,-0.0865248485593654,0.996249692889177,-9.6035004370031,3.5605095005654,196.602528504429,-183.536694491924
0.020400287272756,-5.84565449883686,-0.101849007180201,0.994799869187973,-5.36882400607501,3.87512701299603,109.735228469523,-171.663817185217
0.0230161600757142,-6.05551505651502,-0.105492026723484,0.994420148779062,-1.40020481783872,3.94884103436477,28.1795128896855,-138.787117930404
0.0262505742306714,-5.61559644848545,-0.0978538063716655,0.99520080012959,2.3738543622,3.78889481281825,-49.451373226701,-80.0083869124615
0.0292877705222633,-4.68525504512938,-0.0816820232708225,0.996658440527338,5.34622036156818,3.45292957710367,-110.616899093635,-19.0132401053242
0.0323249668138552,-3.50150393152656,-0.0610747391118363,0.998133195641955,6.80244293518801,3.02577458440325,-140.641220286929,35.8717987012203
0.0360782545225886,-2.06179751515278,-0.0359773892671823,0.999352604170079,6.6948284218505,2.50537866759537,-138.650686329475,82.4954100717259
0.038497532396884,-1.32025061005816,-0.0230406809973146,0.999734528271971,5.34971000619127,2.23601625289684,-111.340006685665,96.3327016168705
0.0409168102711793,-0.810296886471234,-0.0141418771664786,0.99989999865497,3.67893725808131,2.04890918977325,-77.3400464293899,97.1211282811406
0.0445181193957438,-0.540184385603497,-0.00942785642604278,0.999955556774005,1.30906632223864,1.94416914233426,-29.0838813931728,77.6268172383387
0.0480961725100349,-0.810461133160717,-0.0141447435252691,0.999899958111112,-1.3183759395896,2.03155795331016,24.4235644873064,42.242150169554
0.051674225624326,-1.45754247868664,-0.0254361715796848,0.999676448244815,-3.15638131881115,2.25278793874527,61.8297097244015,2.30886586658147
0.054824275304408,-2.15996820524613,-0.037689628141077,0.99928949355559,-3.89188835868059,2.49451783982067,76.7384408582129,-28.1716985281901
0.0579251566589166,-2.8143154441572,-0.049099321614165,0.998793900971081,-3.68298959704693,2.71890414356046,72.3621055070471,-48.5991670850295
0.0608285753340817,-3.28634892808314,-0.0573261642489942,0.998355503261487,-2.83753030337554,2.87850184871685,54.9688911632123,-56.9682145267629
0.0637319940092467,-3.55936845941541,-0.062082748990363,0.998071005629259,-1.64119966051022,2.96673060198946,30.3878851601041,-55.0280920929118
0.0671274155673768,-3.60142562611711,-0.0628153522808337,0.998025165773807,-0.216184064463833,2.97047406135617,1.10250209071695,-42.1551338263949
0.0716282140428689,-3.26110439249667,-0.0568862830004791,0.998380664279106,1.31970495312524,2.83321455110676,-30.4967020844907,-15.4145651936205
0.073816366454025,-2.98724609809257,-0.0521136624296517,0.998641159870836,2.18436745853641,2.72744452781575,-48.3375941967052,-1.84145111705997
0.0760045188651812,-2.68231098921339,-0.0467980597204615,0.99890437060131,2.43224449436639,2.61036157460385,-53.5076773514284,10.3277543103559
0.0794681805843848,-2.2077534481499,-0.0385230321897109,0.999257712500089,2.3912819014065,2.42748220098996,-52.7994326351081,24.3948566444467
0.0843307066838756,-1.71578748144991,-0.0299416652096332,0.999551647832404,1.76583647079466,2.23200840335477,-40.2000510918928,30.3628460544855
0.0865522490057006,-1.59527446994817,-0.0278391947265649,0.999612414507231,0.946796656329831,2.17955567659738,-23.6109509335412,27.895738368799
0.0887737913275256,-1.54472593846391,-0.0269572876430482,0.999636586286701,0.397128741496825,2.15186054058507,-12.4666254341509,22.8860764005576
0.0925298456956349,-1.59848615475148,-0.0278952274312518,0.999610852425362,-0.24980809350603,2.15427095143921,0.641740139493905,10.8558201572918
0.0975467940262285,-1.83926249303069,-0.0320956732911707,0.999484801163072,-0.837628691179005,2.21699612128108,12.5026541452252,-5.93012400791501
0.100143282515651,-1.98099085350575,-0.0345679247001794,0.999402350698618,-0.952681494187211,2.25524504381692,14.7310194871461,-12.4624202578335
0.102739771005074,-2.1008662669644,-0.0366588177589416,0.999327839640484,-0.805788535387698,2.28548866405235,11.6478930519558,-16.5733251225733
0.105961939023882,-2.19163017007255,-0.0382418352623554,0.99926851348162,-0.491634496386125,2.30204105610116,5.13703567045108,-17.9859580298024
0.109948103684392,-2.19098054463486,-0.0382305054507746,0.99926894700725,0.00284436388308551,2.28178532238992,-5.08150953017751,-14.6913686227701
0.11302609464314,-2.10702689179838,-0.0367662684613327,0.99932389219083,0.476046772297483,2.2360355435108,-14.8635195789307,-9.54284056072638
0.116104085601888,-1.96749968866497,-0.0343325992233031,0.999410462538077,0.791168370347452,2.17016633448803,-21.4000657914742,-3.4931461397209
0.119262323828129,-1.79191448534702,-0.0312697095470533,0.999510983063639,0.970332095349774,2.09071139598028,-25.1579940511081,2.35551458964968
